location_id,Latitude,Longitude
1059,43.06456,-89.37709
1060,43.07919,-89.34586
1061,42.96269,-89.24269
1062,42.95838,-89.26854
1063,42.97481,-89.2537
1064,43.0985,-89.40522
1065,43.12335,-89.41998
1066,43.09611,-89.45039
1067,43.0096,-89.3186
1068,43.02484,-89.31752
1069,42.9981,-89.33409
1070,44.93568,-91.33215
1071,44.94971,-91.32205
1072,44.9644,-91.32342
1073,44.09984,-90.00058
1074,44.14338,-89.97324
1075,44.17726,-89.92243
1076,44.08305,-88.40487
1077,43.94148,-88.41914
1078,43.83129,-88.43073
1079,44.1609,-88.859
1080,44.15296,-88.79896
1081,44.12649,-88.89045
1082,46.12621,-89.11592
1083,46.13036,-89.13433
1084,46.12936,-89.08928
1085,45.67855,-88.97945
1086,45.68735,-88.97963
1087,45.66926,-88.98267
1088,45.5393,-88.9031
1089,45.55423,-88.904
1090,45.5302,-88.9021
1091,45.50309,-89.19567
1092,45.5108,-89.17639
1093,45.51345,-89.21429
1094,43.09986,-89.40837
1095,43.11289,-89.42032
1096,43.094970000000004,-89.45158
1097,43.06696,-89.35911
1098,43.06408,-89.3763
1099,43.07909,-89.34325
1100,43.00964,-89.31956
1101,43.02468,-89.31761
1102,42.99804,-89.33292
1103,42.96464,-89.24368
1104,42.95779,-89.2676
1105,42.97501,-89.2545
1106,44.07614,-88.40932
1107,43.94465,-88.4152
1108,43.83865,-88.43136
1109,43.8988,-88.4247
1110,43.98174,-88.48553
1111,44.02706,-88.507
1112,44.13688,-88.8767
1113,44.14492,-88.81232
1114,44.1431,-88.73547
1115,44.13645,-88.87733
1116,44.14519,-88.81232
1117,44.14304,-88.73558
1118,44.13677,-88.87664
1119,44.14514,-88.81215
1120,44.14306,-88.73556
1121,44.13683,-88.87735
1122,44.14507,-88.81232
1123,44.14309,-88.73563
1124,45.063,-0.63
1125,45.5165,-0.951
1126,45.1992,-0.729
1127,44.6366,-1.234
1128,45.2018,-0.73
1129,45.3687,-0.8
1130,45.5152,-0.949
1131,45.0632,-0.629
1132,36.95126,-121.76832
1133,-37.798348,175.273533
1134,-37.927254,175.29072
1135,-37.925977,175.31518
1136,-38.093733,176.27023
1137,-38.070883,176.27127
1138,-38.037517,176.35945
1139,-38.045,176.42422
1140,-38.048833,176.33538
1141,-38.2116,176.43118
1142,-38.199633,176.42405
1143,-37.56021,175.13141
1144,-37.554647,175.11911
1145,-37.466544,175.06083
1146,-37.469659,175.04478
1147,-38.015383,176.53057
1148,-37.9982,176.53315
1149,-38.057483,176.59092
1150,-38.034417,176.58407
1151,-38.777817,175.97537
1152,-38.757117,176.03397
1153,-38.167083,176.36
1154,-38.174867,176.3667
1155,-38.197833,176.33512
1156,-38.2185,176.31507
1157,-38.20885,176.33825
1158,-38.1148,176.42325
1159,-38.127967,176.4099
1160,-37.667683,175.20027
1161,-37.667883,175.201517
1162,-37.554238,175.1689
1163,-37.55155,175.16631
1164,-37.67755,175.23353
1165,-37.6753,175.23262
1166,-37.759533,175.19588
1167,-37.762783,175.19887
1168,-40.724733,175.1705
1169,-41.344533,175.11503
1170,-44.28171,169.92611
1171,-44.284559,169.90346
1172,-44.19255,169.85275
1173,-44.396049,169.14987
1174,-44.490217,169.13911
1175,-44.63662,169.0826
1176,-44.636748,169.082562
1177,-44.540357,169.27474
1178,-44.599451,169.253476
1179,-45.522231,167.55778
1180,-45.493883,167.57941
1181,-45.52227,167.50924
1182,-44.982584,168.80687
1183,-45.031811,168.69624
1184,-38.210217,174.72305
1185,-38.159467,174.749
1186,-38.167917,174.7358
1187,-38.365883,175.78778
1188,-38.3629,175.78482
1189,-38.11595,175.62385
1190,-38.1297,175.63118
1191,-37.93555,175.55038
1192,-37.92795,175.545
1193,-36.36485,174.14871
1194,-36.36933,174.15728
1195,-36.33089,174.14216
1196,-36.35158,174.06065
1197,-36.35016,174.14637
1198,-36.32818,174.12941
1199,-36.31382,174.03847
1200,-36.101378,173.88225
1201,-36.25097,174.04006
1202,-35.81562,173.65376
1203,-35.80769,173.64632
1204,-35.79878,173.62992
1205,-38.773755,177.11047
1206,-38.943898,177.01181
1207,-39.235301,176.89497
1208,-39.226619,176.893
1209,-38.947922,177.03921
1210,-38.948028,177.02758
1211,-38.417044,176.11597
1212,-39.452792,174.410417
1213,-38.297389,176.496635
1214,-38.299815,176.394962
1215,-42.406133,173.581636
1216,-42.761886,172.249619
1217,-42.698689,172.217759
1218,-42.718525,172.199964
1219,-42.768721,172.236526
1220,-42.773323,172.246875
1221,-43.09599,171.784415
1222,-42.636564,171.445608
1223,-42.567127,171.693366
1224,-41.820413,172.837157
1225,-41.84603,172.83551
1226,-43.789926,172.450385
1227,-43.797634,172.759261
1228,-43.800896,172.744691
1229,-43.807677,172.733687
1230,-43.929889,170.526889
1231,-44.050678,170.166538
1232,-44.280182,170.066213
1233,-44.298703,170.078974
1234,-44.410013,170.222602
1235,-44.388969,170.225828
1236,-44.62052,170.304774
1237,-38.053791,176.586236
1238,-38.027317,176.585531
1239,-38.025511,176.531395
1240,-38.015164,176.5307
1241,-38.040319,176.442999
1242,-38.02221,176.38889
1243,-36.512797,174.23683
1244,-36.77944,174.766746
1245,-38.774375,175.985298
1246,-38.734249,176.041422
1247,-38.70938,176.052209
1248,-38.025536,176.531413
1249,-38.015374,176.530684
1250,-38.040032,176.445381
1251,-38.021659,176.390796
1252,-38.052327,176.585392
1253,-38.028196,176.585512
1254,-38.040476,176.442818
1255,-38.020757,176.389015
1256,-38.053414,176.584592
1257,-38.027271,176.585578
1258,-38.039867,176.445037
1259,-38.02079,176.389528
1260,-37.943305,175.560373
1261,-45.019462,168.418587
1262,-45.347271,167.653576
1263,-45.293811,167.74714
1264,-45.402106,167.701548
1265,-45.872909,167.364003
1266,-45.832835,167.497782
1267,-45.996582,167.329983
1268,-43.73209,169.2841
1269,-43.71143,169.4106
1270,-43.71968,169.389
1271,-43.30345,170.215
1272,-43.2504,170.2646
1273,-42.63057,171.4452
1274,-42.61863,171.495
1275,-42.59131,171.4637
1276,-41.89422,172.6627
1277,-41.85471,172.6429
1278,-41.81472,172.6179
1279,-38.040682,176.441734
1280,-38.022144,176.388926
1281,-37.889,175.469984
1282,-37.942198,175.319025
1283,-37.932386,175.219556
1284,-37.935166,175.219685
1285,-37.477005,175.107934
1286,-37.485,175.11756
1287,-37.494439,175.171297
1288,-37.679104,175.247701
1289,-37.677601,175.231925
1290,-37.668512,175.20128
1291,-37.426093,175.20036
1292,-37.887558,175.304366
1293,-44.623,169.061
1294,-44.637,169.055
1295,-38.053228,176.586529
1296,-38.027007,176.586019
1297,39.83192,-86.31364
1298,39.82994,-86.30815
1299,39.82516,-86.30331
1300,39.83049,-86.30273
1301,39.83566,-86.30702
1302,39.83808,-86.30388
1303,39.84084,-86.30176
1304,39.84427,-86.3031
1305,39.84239,-86.30832
1306,39.84569,-86.3084
1307,39.84799,-86.30253
1308,39.85087,-86.3031
1309,39.85089,-86.30827
1310,39.85424,-86.30685
1311,39.85641,-86.30292
1312,39.85916,-86.30673
1313,39.86107,-86.30284
1314,39.86244,-86.30831
1315,39.86533,-86.3069
1316,39.86792,-86.30354
1317,39.87099,-86.30779
1318,39.86721,-86.30279
1319,39.86667,-86.30713
1320,39.8598,-86.30751
1321,39.86074,-86.30196
1322,39.85649,-86.30222
1323,39.85496,-86.30736
1324,39.85039,-86.30892
1325,39.84813,-86.30732
1326,39.85065,-86.30444
1327,39.84676,-86.30389
1328,39.84523,-86.30783
1329,39.8424,-86.30799
1330,39.84122,-86.30299
1331,39.83413,-86.30215
1332,39.83339,-86.30673
1333,39.83165,-86.31329
1334,39.82843,-86.30954
1335,39.82614,-86.30425
1336,39.82587,-86.30424
1337,39.82801,-86.30391
1338,39.83027,-86.30922
1339,39.83245,-86.3151
1340,39.83267,-86.30812
1341,39.83287,-86.30099
1342,39.83648,-86.30717
1343,39.83872,-86.30231
1344,39.84121,-86.30719
1345,39.84238,-86.30283
1346,39.84553,-86.30219
1347,39.84516,-86.30821
1348,39.84791,-86.30742
1349,39.85029,-86.30318
1350,39.85345,-86.30721
1351,39.8551,-86.30245
1352,39.8569,-86.30639
1353,39.85956,-86.30241
1354,39.86307,-86.30722
1355,39.86735,-86.30685
1356,39.82611,-86.30442
1357,39.82754,-86.30284
1358,39.83006,-86.3081
1359,39.83171,-86.3138
1360,39.83097,-86.30343
1361,39.83498,-86.30067
1362,39.83593,-86.30549
1363,39.84006,-86.30692
1364,39.8416,-86.30305
1365,39.84522,-86.30219
1366,39.84562,-86.30742
1367,39.84827,-86.30728
1368,39.85061,-86.30373
1369,39.8538,-86.30678
1370,39.85748,-86.30129
1371,39.86096,-86.30193
1372,39.863,-86.30768
1373,39.86709,-86.30596
1374,39.86667,-86.30319
1375,39.87052,-86.30743
1376,39.95145,-85.91912
1377,39.94988,-85.92497
1378,39.94727,-85.93056
1379,39.94428,-85.93398
1380,39.9408,-85.93635
1381,39.9367,-85.93919
1382,39.93286,-85.93866
1383,39.93008,-85.93914
1384,39.92558,-85.94155
1385,39.92654,-85.94949
1386,39.92798,-85.96107
1387,39.92393,-85.95961
1388,39.92591,-85.96791
1389,39.92287,-85.97788
1390,39.91956,-85.97237
1391,39.91742,-85.97777
1392,39.91631,-85.97458
1393,39.90753,-85.98174
1394,39.91,-85.9785
1395,39.90907,-85.98544
1396,39.95121,-85.91874
1397,39.95046,-85.92371
1398,39.94807,-85.92954
1399,39.94501,-85.93407
1400,39.94234,-85.93724
1401,39.93814,-85.94055
1402,39.93373,-85.9371
1403,39.92819,-85.93913
1404,39.92444,-85.94165
1405,39.92417,-85.94909
1406,39.92969,-85.95752
1407,39.92377,-85.95929
1408,39.92814,-85.96517
1409,40.01491,-85.97027
1410,39.91977,-85.97449
1411,39.9164,-85.978
1412,39.912350000000004,-85.96917
1413,39.91306,-85.97961
1414,39.91,-85.97952
1415,39.90972,-85.9837
1416,39.95144,-85.91921
1417,39.95045,-85.92434
1418,39.94777,-85.92907
1419,39.94494,-85.93386
1420,39.94155,-85.93743
1421,39.93744,-85.94013
1422,39.9326,-85.93805
1423,39.93094,-86.03936
1424,39.92623,-85.94023
1425,39.92332,-85.94688
1426,39.92825,-85.95294
1427,39.92337,-85.9595
1428,39.92699,-85.96597
1429,39.92502,-85.97063
1430,39.9195,-85.97181
1431,39.91706,-85.9773
1432,39.91266,-85.96958
1433,39.91031,-85.98307
1434,40.12916,-86.02287
1435,40.12579,-86.02494
1436,40.12254,-86.03006
1437,40.11629,-86.03407
1438,40.11179,-86.03511
1439,40.17982,-86.03832
1440,40.10074,-86.03864
1441,40.18459,-86.03844
1442,40.09335,-86.04274
1443,40.08919,-86.04016
1444,40.08561,-86.04069
1445,40.0845,-86.04643
1446,40.08073,-86.04246
1447,40.07662,-86.04529
1448,40.07383,-86.04707
1449,40.07614,-86.05129
1450,40.07588,-86.0565
1451,40.08369,-86.06323
1452,40.08787,-86.06538
1453,40.0904,-86.06897
1454,40.13075,-86.02202
1455,40.12631,-86.02519
1456,40.1237,-86.02809
1457,40.12023,-86.03122
1458,40.11466,-86.03382
1459,40.11106,-86.03627
1460,40.10317,-86.03908
1461,40.0992,-86.03674
1462,40.09746,-86.03643
1463,40.09303,-86.04025
1464,40.08973,-86.03957
1465,40.08614,-86.04
1466,40.08443,-86.04367
1467,40.07539,-86.04844
1468,40.13064,-86.02203
1469,40.12568,-86.02485
1470,40.12296,-86.02912
1471,40.11974,-86.03122
1472,40.1153,-86.03377
1473,40.10921,-86.04039
1474,40.10367,-86.03935
1475,40.09889,-86.037
1476,40.09369,-86.04108
1477,40.08968,-86.03975
1478,40.08658,-86.03957
1479,40.08406,-86.04461
1480,40.07984,-86.04276
1481,40.07907,-86.04741
1482,40.07614,-86.04795
1483,40.07659,-86.05011
1484,40.07525,-86.05485
1485,40.07832,-86.05852
1486,40.07989,-85.95509
1487,40.08299,-86.06301
1488,31.421698,120.17582
1489,31.482313,120.197777
1490,31.504652,120.173143
1491,31.476136,120.163628
1492,31.448977,120.153929
1493,31.420534,120.1453211
1494,31.382173,120.132954
1495,31.39846,120.187586
1496,31.391631,120.199554
1497,31.380422,120.225901
1498,31.389523,120.254964
1499,31.403331,120.282925
1500,31.41623,120.311456
1501,31.412687,120.344488
1502,31.393346,120.343464
1503,31.389483,120.318599
1504,31.379611,120.29273
1505,31.369179,120.271588
1506,31.342217,120.245367
1507,31.325432,120.249194
1508,31.324787,120.249628
1509,31.324897,120.249996
1510,31.325241,120.249959
1511,31.325455,120.250637
1512,31.32532,120.251715
1513,31.323912,120.250503
1514,31.324119,120.248957
1515,31.323109,120.248945
1516,31.32322,120.252168
1517,31.325353,120.257395
1518,31.324823,120.260241
1519,31.318149,120.256888
1520,31.315812,120.259852
1521,31.316306,120.248859
1522,31.318666,120.249441
1523,31.294126,120.264841
1524,31.27797,120.280231
1525,31.295644,120.302246
1526,31.250546,120.301469
1527,31.23525,120.32315
1528,31.232039,120.34564
1529,31.212879,120.342088
1530,31.201669,120.371698
1531,31.195556,120.381054
1532,31.168686,120.350089
1533,31.14904,120.355611
1534,31.164036,120.38351
1535,31.145711,120.38074
1536,31.134678,120.408984
1537,31.119169,120.4022211
1538,31.120355,120.368813
1539,31.112488,120.349248
1540,31.096024,120.349289
1541,31.097114,120.343517
1542,31.077536,120.33488
1543,31.044156,120.309438
1544,31.019691,120.311359
1545,31.008552,120.317621
1546,30.984916,120.313754
1547,30.97769,120.292546
1548,30.957703,120.367851
1549,30.968582,120.38546
1550,30.995502,120.381151
1551,30.997328,120.403325
1552,30.993722000000002,120.418933
1553,30.997054,120.368204
1554,31.012127,120.392562
1555,31.024129,120.383739
1556,30.97047,120.386616
1557,30.974986,120.413431
1558,30.946755,120.337089
1559,30.943812,120.303066
1560,30.958644,120.271575
1561,30.969882,120.257811
1562,30.979367,120.226351
1563,30.969182,120.201277
1564,30.949547,120.18944
1565,30.976221,120.171616
1566,30.982799,120.141544
1567,30.963675,120.142483
1568,30.968766,120.103584
1569,30.99338,120.079922
1570,31.032189,120.071889
1571,31.040535,120.045218
1572,31.062791,120.080078
1573,31.095348,120.054623
1574,31.097644,120.051817
1575,31.102064,120.046586
1576,31.103098,120.045475
1577,31.103459,120.043856
1578,31.104226,120.044216
1579,31.104332,120.044287
1580,31.104552,120.044487
1581,31.104369,120.04392
1582,31.104679,120.045878
1583,31.104663,120.046892
1584,31.1023526,120.043856
1585,31.097725,120.044006
1586,31.095469,120.043584
1587,31.104722,120.051842
1588,31.104439,120.054551
1589,31.112079,119.970526
1590,31.146534,119.973101
1591,31.166939,120.014931
1592,31.198857,119.99882
1593,31.240104,120.008609
1594,31.276788,120.008004
1595,31.301689,120.003225
1596,31.320923,119.983244
1597,31.336851,119.959271
1598,31.355254,119.991417
1599,31.437555,120.044892
1600,31.46231,120.041288
1601,31.41242,120.036747
1602,31.384799,120.024102
1603,31.3480571,120.024842
1604,31.347862,120.025273
1605,31.347553,120.02619
1606,31.346328,120.02506
1607,31.346543,120.023283
1608,31.347637,120.023643
1609,31.347916,120.023921
1610,31.347663,120.023854
1611,31.345437,120.023525
1612,31.345386,120.026277
1613,31.347601,120.031502
1614,31.347501,120.034137
1615,31.34066,120.031171
1616,31.338326,120.033689
1617,31.338696,120.023034
1618,31.341135,120.023392
1619,31.386595,120.112241
1620,31.39158,120.187893
1621,31.363403,120.161332
1622,31.334388,120.149867
1623,31.302112,120.141352
1624,31.274707,120.140347
1625,31.257036,120.130268
1626,31.220573,120.128253
1627,31.258418,120.120328
1628,31.308616,120.117945
1629,31.34666,120.126462
1630,31.369518,120.141796
1631,31.397799,120.178602
1632,31.391,120.2
1633,31.405,120.183
1634,31.4273,120.1856
1635,31.45,120.188
1636,31.476,120.196
1637,31.504,120.2
1638,31.511,120.174
1639,31.493,120.163
1640,31.47,120.156
1641,31.45,120.153
1642,31.428,120.148
1643,31.402,120.143
1644,31.381,120.1189
1645,31.368,120.097
1646,31.356,120.067
1647,31.352,120.041
1648,31.347,120.015
1649,31.347,119.99
1650,31.3685,120.0072
1651,31.3847,120.0209
1652,31.4107,120.036
1653,31.4378,120.0429
1654,31.4641,120.0437
1655,31.3821,120.2419
1656,31.3875,120.2867
1657,31.409,120.3256
1658,31.4236,120.3682
1659,31.3271,120.2346
1660,31.1819,120.3328
1661,31.2003,120.3072
1662,31.2143,120.2796
1663,31.2267,120.25
1664,31.2388,120.2176
1665,31.1671,120.4006
1666,31.1318,120.3625
1667,31.0659,120.3215
1668,31.0306,120.317
1669,31.012,120.3174
1670,30.9841,120.317
1671,30.975,120.1543
1672,30.9584,120.2358
1673,30.9677,120.1968
1674,30.9552,120.1403
1675,30.969,120.1339
1676,31.0233,120.101
1677,31.0709,120.0475
1678,31.1238,120.0123
1679,31.1848,119.9902
1680,31.2446,119.9651
1681,31.3193,119.9332
1682,31.3148,119.9466
1683,31.3084,119.9624
1684,31.3019,119.981
1685,31.5097,117.5532
1686,31.5234,117.5165
1687,31.5366,117.4849
1688,31.5502,117.4484
1689,31.5728,117.418
1690,31.5949,117.3953
1691,31.62,117.3702
1692,31.6477,117.3485
1693,31.6756,117.3305
1694,31.5111,117.5903
1695,31.5269,117.6278
1696,31.5499,117.6575
1697,31.5714,117.6863
1698,31.5901,117.714
1699,31.5941,117.7488
1700,31.579121,117.452955
1701,31.579173,117.452878
1702,31.578985,117.453357
1703,31.590709,117.453357
1704,31.590746,117.453433
1705,31.590725,117.453344
1706,31.590717,117.453347
1707,31.590771,117.453321
1708,31.591213,117.443538
1709,31.591216,117.443548
1710,31.591269,117.443526
1711,31.591198,117.443575
1712,31.591144,117.443522
1713,31.591182,117.443539
1714,31.59412,117.438844
1715,31.594176,117.438875
1716,31.594161,117.438892
1717,31.565902,117.42815
1718,31.565938,117.428181
1719,31.566064,117.428098
1720,31.565913,117.428192
1721,31.566079,117.427943
1722,31.570953,117.462431
1723,31.571033,117.462498
1724,31.57092,117.462458
1725,24.93954,102.654952
1726,24.92314,102.664343
1727,24.906738,102.678755
1728,24.884661,102.69647
1729,24.856817,102.726362
1730,24.835892,102.700512
1731,24.79819,102.716368
1732,24.781132,102.678822
1733,24.768701,102.6471
1734,24.748742,102.626655
1735,24.720606,102.640373
1736,24.698425,102.642765
1737,36.146,140.3282
1738,36.1345,140.3437
1739,36.1185,140.3808
1740,36.086,140.4015
1741,36.0787,140.2237
1742,36.0618,140.2365
1743,36.0422,140.3028
1744,36.0325,140.407
1745,36.0052,140.4392
1746,36.138,140.353
1747,36.1219,140.3774
1748,36.09,140.398
1749,36.0821,140.2225
1750,36.0649,140.2338
1751,36.045,140.3009
1752,36.0353,140.4039
1753,36.0087,140.4366
1754,35.9769,140.4724
1755,35.9967,140.3734
1756,36.1216,140.3778
1757,36.0358,140.4035167
1758,36.12161667,140.3780667
1759,36.03601667,140.4035833
1760,35.97626667,140.4728833
1761,36.065183330000004,140.23305
1762,36.14651667,140.32675
1763,36.13975,140.3367667
1764,36.13371667,140.3434
1765,36.12573333,140.3553833
1766,36.12348333,140.3691333
1767,36.1198,140.3784833
1768,36.10473333,140.3886833
1769,36.0859,140.4005167
1770,36.06348333,140.40255
1771,36.03285,140.4064167
1772,36.00888333,140.4364667
1773,35.99268333,140.4537667
1774,35.9768,140.4728333
1775,36.08186667,140.2143667
1776,36.07985,140.2230667
1777,36.07121667,140.23085
1778,36.06431667,140.23375
1779,36.05261667,140.2536
1780,36.0486,140.2757833
1781,36.04476667,140.2998833
1782,36.04368333,140.3227167
1783,36.04261667,140.35425
1784,36.03961667,140.3749833
1785,36.02118333,140.3911667
1786,35.98945,140.3808167
1787,35.9995,140.4142
1788,35.96472222,140.4891667
1789,36.03727778,140.4045
1790,36.13883333,140.3399722
1791,36.05386111,140.2474444
1792,36.08027778,140.223
1793,35.96436111,140.4893611
1794,36.03730556,140.4042222
1795,36.05386111,140.2472222
1796,36.07988889,140.2232778
1797,35.96425,140.4883056
1798,36.03663889,140.40375
1799,36.13852778,140.3400556
1800,36.08019444,140.2226944
1801,35.96411111,140.4891111
1802,36.03680556,140.4045833
1803,36.13886111,140.3394444
1804,36.05372222,140.2476111
1805,36.08022222,140.2227222
1806,35.96413889,140.4867222
1807,36.03725,140.4041389
1808,36.13866667,140.3401389
1809,36.05377778,140.24725
1810,36.03708333,140.4041111
1811,36.13794444,140.3398333
1812,36.05447222,140.2468611
1813,35.96477778,140.4886667
1814,36.05452778,140.2474444
1815,36.08094444,140.2228056
1816,35.96691667,140.4861111
1817,36.05302778,140.25
1818,36.07747222,140.2257778
1819,35.96727778,140.4861389
1820,36.03719444,140.4046944
1821,36.13366667,140.3585278
1822,36.05361111,140.249
1823,36.07655556,140.2254167
1824,35.96519444,140.4880278
1825,36.03716667,140.4042222
1826,36.12952778,140.3618056
1827,36.05375,140.2464722
1828,36.07580556,140.2263611
1829,35.97238889,140.4825
1830,36.03777778,140.4052778
1831,36.13411111,140.3626667
1832,36.07811111,140.2231944
1833,35.97175,140.4764722
1834,36.13180556,140.3601944
1835,36.05286111,140.25725
1836,36.07833333,140.2255833
1837,36.03625,140.4048611
1838,36.1355,140.3593889
1839,35.97011111,140.4785278
1840,36.03602778,140.4053333
1841,36.12916667,140.3615833
1842,36.05413889,140.2536667
1843,36.07911111,140.2258611
1844,35.97130556,140.4793056
1845,36.0355,140.4068889
1846,36.13161111,140.3537778
1847,36.05391667,140.2544444
1848,36.07591667,140.2313333
1849,35.97433333,140.4793611
1850,36.03788889,140.4080556
1851,36.12769444,140.3671111
1852,36.05547222,140.2566667
1853,36.0775,140.2303333
1854,36.081675,140.215069
1855,35.09785,135.9261667
1856,35.12488333,135.9409833
1857,35.18328333,135.978
1858,35.24461667,135.9794667
1859,35.22461667,136.1014667
1860,35.3025,136.1522667
1861,35.39373333,136.0554667
1862,35.38821667,136.1212667
1863,35.37426667,136.1018
1864,36.04991667,138.0846667
1865,36.04994444,138.0838333
1866,36.05294444,138.0571667
1867,36.05933333,138.0728056
1868,36.06147222,138.1021944
1869,36.04152778,138.0988056
1870,36.06125,138.09625
1871,36.04955556,138.0858333
1872,36.05119444,138.0626944
1873,37.72052778,140.05075
1874,37.70352778,140.0566944
1875,37.68138889,140.0566944
1876,37.65408333,140.0535
1877,43.44889,144.101
1878,43.46128,144.1023
1879,36.10405556,138.2323889
1880,36.10688889,138.2375
1881,24.8651,102.71723
1882,24.80221,102.70023
1883,24.72833,102.64904
1884,24.71008,102.62343
1885,24.75724,102.67572
1886,24.81729,102.71275
1887,24.86654,102.7414
1888,24.73529,102.64446
1889,24.78588,102.69242
1890,24.85232,102.70277
1891,24.89846,102.72543
1892,24.70957,102.62299
1893,24.72134,102.64741
1894,24.9624,102.65165
1895,24.92213,102.69819
1896,24.74488889,102.6581111
1897,24.76238889,102.6634444
1898,24.78722222,102.6455
1899,24.91077778,102.7437222
1900,24.91675,102.7115278
1901,24.91661111,102.6783611
1902,24.91297222,102.6778056
1903,24.89394444,102.6770278
1904,24.87994444,102.67775
1905,24.87386111,102.6773611
1906,24.87283333,102.6825278
1907,24.87977778,102.6839167
1908,24.89375,102.6885
1909,24.90227778,102.6903889
1910,24.91491667,102.6890556
1911,24.92480556,102.6863056
1912,24.8565,102.6953889
1913,24.8175,102.6899167
1914,24.76930556,102.64875
1915,24.74361111,102.6380556
1916,24.70872222,102.6225833
1917,24.70427778,102.6527222
1918,24.83033333,102.7153333
1919,24.87544444,102.7248611
1920,24.87511111,102.7064444
1921,24.87594444,102.7252778
1922,24.87608333,102.7411111
1923,24.85661111,102.7347222
1924,24.83161111,102.71425
1925,24.68047222,102.6536389
1926,24.72013889,102.6701389
1927,24.77347222,102.6756667
1928,24.79705556,102.6880556
1929,24.81522222,102.7314444
1930,24.81736111,102.7158889
1931,24.83669444,102.6986111
1932,24.83733333,102.7380278
1933,25.92415,100.1339556
1934,25.92971667,100.1201917
1935,25.94294444,100.1502833
1936,25.92428611,100.1748861
1937,25.90314167,100.1549861
1938,25.89955556,100.1702806
1939,25.88331667,100.1485083
1940,25.88872222,100.1935861
1941,25.86898889,100.1799333
1942,25.846375,100.1844944
1943,25.82031944,100.1701083
1944,25.81269444,100.1993194
1945,25.78248889,100.1982917
1946,25.72603333,100.2141889
1947,25.69832778,100.2268417
1948,25.67138056,100.2402722
1949,25.78864722,100.1688722
1950,25.75301389,100.1813
1951,25.64716389,100.2638194
1952,25.64258889,100.2353694
1953,25.61763889,100.2437083
1954,41.82785,-83.19558333
1955,41.80388333,-83.25605
1956,41.85913333,-83.26406667
1957,41.83556667,-83.36055
1958,41.69845,-82.73905
1959,41.56566667,-82.70876667
1960,41.60568333,-82.62263333
1961,41.695,-82.87903333
1962,41.93038333,-83.21473333
1963,41.91518333,-83.1218
1964,41.94536667,-83.15075
1965,41.98731667,-83.13908333
1966,41.76233333,-83.33275
1967,41.71671667,-83.37825
1968,41.7505,-83.3501
1969,41.76861667,-83.38851667
1970,41.76315,-83.33741667
1971,41.71076667,-83.38035
1972,41.70406667,-83.25981667
1973,41.7428,-83.13926667
1974,41.82646667,-83.1948
1975,41.83406667,-83.36355
1976,41.91401667,-83.1112
1977,41.93625,-83.21485
1978,41.94935,-83.16215
1979,41.99605,-83.13085
1980,41.71866667,-82.8758
1981,41.66916667,-82.74773333
1982,41.581,-82.72868333
1983,41.54523333,-82.51765
1984,41.58925,-82.88436667
1985,41.70115,-83.06308333
1986,41.82833333,-83.19885
1987,41.69056667,-82.99378333
1988,41.64308333,-83.03958333
1989,41.68988333,-83.1117
1990,21.0458,105.834
1991,21.048,105.833
1992,21.0493,105.838
1993,21.051,105.831
1994,21.0513,105.828
1995,21.0521,105.823
1996,21.0529,105.818
1997,21.0554,105.816
1998,21.0619,105.815
1999,21.0475,105.815
2000,21.0464,105.832
2001,21.0459,105.816
2002,21.0455,105.835
2003,21.045,105.835
2004,21.045,105.834
2005,21.0448,105.821
2006,21.0445,105.821
2007,21.0442,105.825
2008,21.0437,105.824
2009,22.4411,105.613
2010,22.4351,105.614
2011,22.4292,105.615
2012,22.4199,105.615
2013,22.4145,105.613
2014,22.4107,105.615
2015,22.4069,105.621
2016,22.4037,105.625
2017,22.4004,105.628
2018,22.3971,105.63
2019,22.4216,105.6155
2020,22.4331,105.615
2021,22.4361,105.615
2022,22.4426,105.613
2023,22.445,105.612
2024,22.4104,105.608
2025,22.3959,105.633
2026,22.4032,105.624
2027,22.4005,105.627
2028,22.3973,105.631
2029,22.3964,105.632
2030,22.3981,105.632
2031,22.4002,105.631
2032,22.4019,105.63
2033,22.4043,105.628
2034,22.4065,105.626
2035,22.4073,105.623
2036,22.4073,105.62
2037,22.403,105.617
2038,21.300222,105.448694
2039,21.306139,105.456306
2040,21.321131,105.448694
2041,21.333244,105.429706
2042,21.345472,105.410039
2043,21.358244,105.396064
2044,21.299211,105.440689
2045,21.280075,105.437983
2046,21.26545,105.444911
2047,21.23895,105.446306
2048,21.223333,105.442894
2049,21.273467,105.442936
2050,21.28067,105.435
2051,21.289078,105.429039
2052,21.29915,105.410453
2053,21.301278,105.399597
2054,21.305211,105.391972
2055,21.306858,105.383369
2056,21.305483,105.370347
2057,21.301806,105.355989
2058,21.284936,105.3504
2059,21.274928,105.353828
2060,21.262839,105.355975
2061,21.257094,105.356242
2062,21.250219,105.350375
2063,21.248233,105.347183
2064,21.248081,105.34565
2065,21.2447,105.35195
2066,21.233011,105.349889
2067,21.227414,105.348706
2068,21.238589,105.351469
2069,21.267744,105.355875
2070,21.278861,105.359222
2071,21.285856,105.366283
2072,21.291594,105.374047
2073,21.301081,105.38275
2074,21.306058,105.387978
2075,21.299519,105.403433
2076,21.297419,105.413006
2077,21.291397,105.424942
2078,41.7883,-81.945
2079,41.6667,-82.5
2080,41.7268,-83.1502
2081,41.7328,-83.2505
